,Marka,Arac Tip Grubu,Arac Tip,Model Yıl,Yakıt Turu,Vites,CCM,Beygir Gucu,Renk,Kasa Tipi,Kimden,Durum,Km,Fiyat,saleYear,saleMonth,saleDay,saleDayofweek,saleDayofyear,Marka_is_missing,Arac Tip Grubu_is_missing,Arac Tip_is_missing,Yakıt Turu_is_missing,Vites_is_missing,CCM_is_missing,Beygir Gucu_is_missing,Renk_is_missing,Kasa Tipi_is_missing,Kimden_is_missing,Durum_is_missing
6130,29,44,629,2016.0,3,1,1301.0,101.0,4,10,1,2,89000,71500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6129,29,43,500,2017.0,3,2,1301.0,101.0,8,1,1,2,106600,225900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6128,29,45,844,1998.0,2,2,1601.0,101.0,10,6,1,2,240000,29900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6127,29,47,628,2011.0,3,1,1301.0,101.0,8,6,1,2,196000,67500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6125,29,158,1405,2017.0,1,3,1300.0,101.0,4,6,1,2,8000,109500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6124,29,44,1405,2014.0,1,1,1300.0,101.0,4,10,1,2,132000,66666,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6123,29,26,778,2012.0,1,3,1301.0,101.0,17,6,1,2,104000,77750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6122,29,44,629,2017.0,3,1,1301.0,101.0,4,10,1,2,82000,91000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6121,29,44,630,2013.0,3,1,1301.0,101.0,4,10,1,2,132000,69500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6120,29,43,499,2018.0,3,2,1301.0,101.0,22,1,1,2,30000,226000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6119,29,27,1405,2020.0,3,1,1301.0,101.0,4,6,1,1,0,131750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
316,3,77,1372,2016.0,3,3,2501.0,101.0,8,10,1,2,108000,520000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
315,3,76,1364,2017.0,1,3,1301.0,101.0,7,6,1,2,57000,394900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
314,3,74,1343,2014.0,3,3,1301.0,101.0,4,6,1,2,150000,170000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
313,3,77,1367,2008.0,3,3,1801.0,101.0,20,10,1,2,450000,115000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
312,3,77,1405,2006.0,2,2,3001.0,101.0,7,10,1,2,397000,85750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5086,27,279,789,2017.0,3,2,1301.0,101.0,4,1,1,2,38000,211950,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6135,29,44,494,2018.0,3,1,1301.0,101.0,4,10,1,2,64000,90950,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5087,27,279,789,2017.0,3,2,1301.0,101.0,4,1,1,2,28000,209950,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6136,29,44,629,2017.0,3,1,1301.0,101.0,4,10,1,2,88000,78900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6138,29,43,1405,2019.0,3,2,1301.0,101.0,23,1,1,2,9500,231700,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6150,29,24,497,2016.0,3,3,1301.0,101.0,4,1,1,2,38000,136000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6149,29,46,1405,2006.0,3,1,1301.0,101.0,4,6,1,2,118500,56950,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6148,29,26,1405,2007.0,3,1,1300.0,101.0,6,4,1,2,276000,32900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6147,29,25,269,2004.0,3,1,1301.0,101.0,7,6,1,2,254000,32500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6145,29,43,364,2019.0,3,2,1301.0,101.0,12,1,1,2,10815,293800,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6144,29,43,1405,2020.0,3,2,1301.0,101.0,22,1,1,1,0,295800,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6143,29,26,337,2009.0,1,3,1301.0,101.0,10,6,1,2,190000,54000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6142,29,25,345,2004.0,2,1,1301.0,101.0,17,6,1,2,130000,35500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
327,3,276,1100,2010.0,3,2,2501.0,101.0,4,1,1,2,247000,233750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
326,3,77,1369,2019.0,3,3,1801.0,101.0,20,10,1,2,19000,739750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
325,3,77,1368,2017.0,3,3,1801.0,101.0,20,10,1,2,40000,524750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
324,3,75,1357,2017.0,3,3,1801.0,101.0,4,10,1,2,70000,328750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
323,3,77,1368,2017.0,3,3,1801.0,101.0,8,10,1,2,46900,504750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
322,3,77,1368,2016.0,3,3,1801.0,101.0,20,10,1,2,70000,408750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
321,3,75,1352,2012.0,3,3,1801.0,101.0,4,10,1,2,231000,143000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
319,3,74,1331,2015.0,3,3,1301.0,101.0,4,10,1,2,137000,144000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
318,3,78,1099,2012.0,3,3,2501.0,101.0,12,11,1,2,215000,325000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
317,3,77,1367,2012.0,3,3,1801.0,101.0,4,10,1,2,247000,219900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6141,29,63,1405,2011.0,3,3,1301.0,101.0,20,10,1,2,303000,80000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6140,29,63,500,2016.0,3,2,1301.0,101.0,4,10,1,2,99000,169950,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6139,29,63,629,2011.0,3,1,1301.0,101.0,4,10,1,2,180000,96500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6137,29,43,499,2017.0,3,2,1301.0,101.0,22,1,1,2,83000,201900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6151,29,47,497,2018.0,3,2,1301.0,101.0,4,6,1,2,56000,143500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5088,27,257,343,2009.0,2,1,1301.0,101.0,7,6,1,2,140000,49750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5090,27,248,69,2016.0,1,3,1300.0,101.0,5,6,1,2,28000,97500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5117,27,345,791,2016.0,3,2,1301.0,101.0,4,1,1,2,116000,204900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5118,27,279,1405,2017.0,3,1,1301.0,101.0,5,1,1,2,140000,132500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5119,27,279,792,2018.0,3,3,1301.0,101.0,7,1,1,2,22000,210000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5120,27,345,791,2017.0,3,3,1301.0,101.0,20,1,1,2,77000,242500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5121,27,216,701,2016.0,1,3,1301.0,101.0,20,1,1,2,66000,129500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5122,27,216,452,2016.0,3,1,1301.0,101.0,17,1,1,2,90000,117500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5123,27,279,1405,2014.0,3,1,1301.0,101.0,7,1,1,2,132000,115900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5125,27,248,77,2013.0,1,3,1300.0,101.0,4,6,1,2,55000,83250,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5126,27,279,448,2011.0,3,1,1300.0,101.0,4,1,1,2,190000,117500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5127,27,248,69,2017.0,1,3,1300.0,101.0,15,6,1,2,67000,105000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5128,27,279,1405,2009.0,3,1,1301.0,101.0,20,1,1,2,235000,80000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5129,27,255,1405,2011.0,3,2,2001.0,101.0,4,1,1,2,138000,103250,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5130,27,248,69,2017.0,1,3,1300.0,101.0,15,6,1,2,25900,112500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5131,27,279,788,2016.0,3,2,1301.0,101.0,4,1,1,2,56600,184000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5132,27,248,70,2008.0,1,1,1300.0,101.0,20,6,1,2,130000,48750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5133,27,345,791,2016.0,3,2,1301.0,101.0,23,1,1,2,45300,224900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5134,27,345,791,2018.0,3,3,1301.0,101.0,4,1,1,2,8000,315000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5135,27,345,1000,2010.0,3,2,1801.0,101.0,3,1,1,2,233925,134000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5136,27,280,1001,2012.0,3,2,1801.0,101.0,4,1,1,2,124000,139750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5137,27,315,1507,2004.0,3,1,2001.0,101.0,8,1,1,2,383000,44750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5138,27,248,82,2014.0,1,3,1300.0,101.0,4,6,1,2,56000,80850,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5116,27,279,792,2018.0,3,3,1301.0,101.0,10,1,1,2,19200,215000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5089,27,279,1405,2012.0,3,1,1301.0,101.0,18,1,1,2,120000,121500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5115,27,216,429,2014.0,3,1,1301.0,101.0,4,1,1,2,184000,105000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5113,27,255,1405,2017.0,3,2,2001.0,101.0,4,1,1,2,74000,179750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5091,27,255,1405,2017.0,3,2,2001.0,101.0,22,1,1,2,57000,182500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5092,27,279,792,2015.0,3,2,1301.0,101.0,20,1,1,2,119000,155000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5093,27,248,96,2011.0,1,3,1300.0,101.0,5,6,1,2,98000,66750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5094,27,216,758,2011.0,2,1,1301.0,101.0,16,1,1,2,100000,87500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5095,27,270,1016,2004.0,3,1,2001.0,101.0,23,12,1,2,274000,33750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5096,27,248,82,2016.0,1,1,1300.0,101.0,5,6,1,2,38400,73900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5097,27,255,1405,2019.0,3,2,2001.0,101.0,4,1,1,2,9900,252500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5098,27,248,96,2011.0,1,3,1300.0,101.0,20,6,1,2,95000,79250,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5099,27,255,1405,2018.0,3,2,2001.0,101.0,20,1,1,2,68500,191500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5100,27,279,1405,2011.0,3,1,1301.0,101.0,4,1,1,2,95000,126000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5101,27,315,1507,2005.0,3,1,2001.0,101.0,10,1,1,2,205000,57000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5102,27,279,792,2016.0,3,2,1301.0,101.0,8,1,1,2,54000,187750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5103,27,279,789,2017.0,3,2,1301.0,101.0,4,1,1,2,59000,202900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5105,27,279,492,2012.0,1,3,1301.0,101.0,20,1,1,2,102000,119000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5106,27,279,789,2017.0,3,2,1301.0,101.0,10,1,1,2,44000,199000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5107,27,270,616,1998.0,2,1,1301.0,101.0,5,10,1,2,358000,29750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5108,27,216,464,2013.0,3,1,1301.0,101.0,4,1,1,2,210000,82000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5109,27,279,781,2007.0,2,1,1301.0,101.0,8,1,1,2,217000,75000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5110,27,248,82,2013.0,1,3,1300.0,101.0,20,6,1,2,49900,84750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5111,27,279,447,2011.0,3,1,1301.0,101.0,4,1,1,2,116000,119750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5112,27,279,789,2017.0,3,2,1301.0,101.0,4,1,1,2,58000,209000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
5114,27,279,1405,2015.0,3,1,1301.0,101.0,8,1,1,2,95000,147500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4560,24,163,1422,2018.0,3,2,1801.0,101.0,20,10,1,2,15000,729500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6152,29,24,802,2015.0,3,1,1301.0,101.0,8,1,1,2,120000,109000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6154,29,63,1405,2019.0,3,2,1301.0,101.0,20,10,1,2,2000,263000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6189,29,63,1405,2015.0,3,2,1301.0,101.0,7,10,1,2,234000,132500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6188,29,63,1405,2015.0,3,2,1301.0,101.0,7,10,1,2,216000,135900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6187,29,44,629,2017.0,3,1,1301.0,101.0,4,10,1,2,105000,80900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6186,29,44,1405,2019.0,3,1,1301.0,101.0,4,10,1,2,24688,106900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6185,29,46,1405,2004.0,3,1,1301.0,101.0,16,6,1,2,250000,38850,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6184,29,43,500,2015.0,3,2,1301.0,101.0,4,1,1,2,66000,162000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8897,34,258,1405,2014.0,3,3,1301.0,101.0,8,12,1,2,130000,116000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6182,29,44,629,2016.0,3,1,1301.0,101.0,4,10,1,2,153000,70000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6181,29,24,803,2015.0,3,3,1301.0,101.0,4,1,1,2,112000,109500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6180,29,44,494,2018.0,3,1,1301.0,101.0,4,10,1,2,48000,93900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6179,29,27,264,2013.0,3,1,1301.0,101.0,4,6,1,2,122000,73500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4931,25,143,565,2012.0,3,1,1301.0,101.0,15,5,1,2,150000,109500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4932,25,143,1405,2020.0,1,2,1301.0,101.0,23,5,1,2,10,244000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4933,25,145,471,2012.0,1,3,1301.0,101.0,4,1,1,2,57000,149950,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4934,25,146,1405,2008.0,1,3,1300.0,101.0,4,5,1,2,140000,97500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4935,25,145,471,2011.0,1,3,1301.0,101.0,4,1,1,2,75600,132600,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4936,25,146,1405,2007.0,1,1,1301.0,101.0,8,5,1,2,178000,94500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4937,25,143,771,2013.0,1,2,1301.0,101.0,4,5,1,2,137000,113500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4938,25,145,688,2011.0,1,3,1301.0,101.0,20,1,1,2,135000,140000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4939,25,145,688,2012.0,1,3,1301.0,101.0,4,1,1,2,89000,143750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4940,25,145,471,2011.0,2,1,1301.0,101.0,17,1,1,2,207000,115000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6190,29,63,1405,2015.0,3,2,1301.0,101.0,8,10,1,2,148000,136900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4941,25,143,771,2003.0,1,3,1301.0,101.0,17,5,1,2,218000,61000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6191,29,158,1405,2017.0,1,1,1300.0,101.0,15,6,1,2,23000,93750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8896,34,325,745,2016.0,3,3,1301.0,101.0,8,6,1,2,253000,188000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8874,34,300,83,2011.0,2,1,1300.0,101.0,4,7,1,2,285000,38750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8875,34,258,1405,2016.0,3,3,1301.0,101.0,4,6,1,2,150000,132000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8876,34,174,316,2006.0,3,1,1301.0,101.0,10,6,1,2,348000,36500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8877,34,258,1405,2016.0,3,3,1301.0,101.0,4,6,1,2,105000,136900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8878,34,258,1405,2016.0,3,3,1301.0,101.0,4,6,1,2,140000,129000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8879,34,258,730,2013.0,3,3,1301.0,101.0,4,6,1,2,178000,126700,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8881,34,258,1405,2016.0,3,3,1301.0,101.0,4,6,1,2,139000,136900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8882,34,325,748,2017.0,3,3,1301.0,101.0,4,6,1,2,95242,199750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8883,34,325,1405,2011.0,3,1,1301.0,101.0,4,10,1,2,178000,90000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8884,34,258,1405,2014.0,3,1,1301.0,101.0,4,6,1,2,125000,131000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8885,34,258,1405,2017.0,3,3,1301.0,101.0,4,6,1,2,71000,159500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8886,34,296,1405,2016.0,3,3,1301.0,101.0,4,6,1,2,129000,121750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8887,34,258,1405,2016.0,3,3,1301.0,101.0,7,6,1,2,155000,137500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8888,34,258,1405,2015.0,3,3,1301.0,101.0,4,6,1,2,110000,145500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8889,34,258,1405,2019.0,3,3,1301.0,101.0,4,6,1,2,8000,199000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8890,34,258,1405,2017.0,3,3,1301.0,101.0,4,6,1,2,109000,136500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8891,34,325,748,2017.0,3,3,1301.0,101.0,4,6,1,2,43000,218000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8892,34,325,1405,2013.0,3,1,1301.0,101.0,7,10,1,2,122000,121999,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8893,34,174,317,2006.0,3,1,1301.0,101.0,17,6,1,2,170000,47000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8894,34,296,1405,2016.0,3,3,1301.0,101.0,4,10,1,2,136000,113750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8895,34,325,745,2016.0,3,3,1301.0,101.0,4,6,1,2,75000,239750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6192,29,44,629,2016.0,3,1,1301.0,101.0,4,10,1,2,63000,82750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6153,29,26,1405,2007.0,3,1,1301.0,101.0,10,6,1,2,224000,52000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4942,25,145,688,2011.0,1,3,1301.0,101.0,20,1,1,2,70000,142900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4945,25,143,565,2013.0,3,1,1301.0,101.0,4,5,1,2,83000,93900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4982,26,158,1405,2011.0,2,1,1301.0,101.0,20,1,1,2,291470,74750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4983,26,225,1234,2013.0,3,1,2001.0,101.0,4,1,1,2,220000,85750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
332,3,74,1331,2015.0,3,3,1301.0,101.0,20,10,1,2,169000,164500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
331,3,74,1333,2016.0,3,3,1301.0,101.0,4,10,1,2,44000,190000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
330,3,75,1352,2007.0,3,3,1801.0,101.0,8,10,1,2,265789,76000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6169,29,44,1405,2019.0,3,1,1301.0,101.0,4,10,1,2,38000,106000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
329,3,276,1100,2009.0,3,2,2501.0,101.0,4,1,1,2,245304,235000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
328,3,74,1340,2008.0,2,3,1301.0,101.0,20,6,1,2,249000,87000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6168,29,63,496,2015.0,3,2,1301.0,101.0,20,10,1,2,105000,130900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6167,29,54,942,2006.0,2,2,1801.0,101.0,4,10,1,2,249000,53500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6166,29,24,779,2014.0,1,3,1301.0,101.0,8,1,1,2,65000,105000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6165,29,47,497,2017.0,3,2,1301.0,101.0,4,6,1,2,90000,148000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6164,29,47,500,2017.0,3,2,1301.0,101.0,15,6,1,2,80000,166500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6162,29,26,1405,2007.0,3,1,1301.0,101.0,4,6,1,2,233000,42500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6161,29,26,1405,2008.0,3,1,1301.0,101.0,3,6,1,2,248000,45500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6160,29,47,1405,2008.0,3,1,1301.0,101.0,15,6,1,2,152000,55500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6159,29,27,1405,2013.0,3,1,1301.0,101.0,20,6,1,2,146000,83750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6158,29,47,1405,2016.0,3,1,1301.0,101.0,4,6,1,2,80000,97000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6157,29,61,1405,2020.0,3,2,1301.0,101.0,23,1,1,2,41,334000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6156,29,63,1405,2014.0,3,3,1301.0,101.0,7,10,1,2,134000,122500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6155,29,43,502,2017.0,3,2,1301.0,101.0,20,1,1,2,82000,267500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4981,26,225,1234,2012.0,3,1,2001.0,101.0,4,1,1,2,215000,77900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4944,25,145,471,2013.0,1,3,1301.0,101.0,7,1,1,2,43500,159000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4980,26,225,1229,2013.0,3,1,2001.0,101.0,4,1,1,2,155000,79900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4978,26,225,1233,2007.0,3,1,2001.0,101.0,8,1,1,2,488800,75500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8898,34,325,989,2012.0,3,3,1801.0,101.0,20,10,1,2,230000,126000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
336,3,75,1349,2016.0,1,3,1301.0,101.0,20,10,1,2,65000,259900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
335,3,75,1354,2016.0,3,3,1801.0,101.0,4,10,1,2,82000,258500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6178,29,43,500,2017.0,3,2,1301.0,101.0,4,1,1,2,60000,226500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6177,29,47,497,2015.0,3,2,1301.0,101.0,20,6,1,2,85000,131500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6176,29,43,362,2019.0,3,2,1301.0,101.0,4,1,1,2,10000,242500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6175,29,43,1405,2019.0,3,2,1301.0,101.0,15,1,1,2,22000,266500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6174,29,24,1405,2019.0,3,2,1301.0,101.0,4,1,1,2,12000,165750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6173,29,63,1405,2012.0,3,3,1301.0,101.0,8,10,1,2,216000,89750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
334,3,76,1366,2015.0,3,3,1801.0,101.0,4,6,1,2,129000,274900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
333,3,302,1499,2010.0,1,3,2501.0,101.0,20,6,1,2,160000,350000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6172,29,54,1405,2007.0,3,1,1301.0,101.0,8,10,1,2,239000,52800,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6171,29,63,1405,2020.0,3,2,1301.0,101.0,20,10,1,2,400,285000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
6170,29,47,1405,2014.0,1,1,1300.0,101.0,8,6,1,2,60000,89750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
